attendance,is_federal_holiday,venue,on_grass,temperature,wind_speed,team1_name,team1_pre_win,team1_pre_loss,team1_pre_win_pct,team1_streak,team2_name,team2_pre_win,team2_pre_loss,team2_pre_win_pct,team2_streak,salary-500-800,salary-800-1500,salary-1500,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,month_April,month_August,month_July,month_June,month_March,month_May,month_November,month_October,month_September,weather_Cloudy,weather_Drizzle,weather_In Dome,weather_Overcast,weather_Rain,weather_Sunny,season_type,season,home_team_avg_att_last_year,start_hour,start_hour_label_afternoon,start_hour_label_evening,start_hour_label_night,start_hour_label_noon,game_page_url,start_time,previous_5_to_10MA,lle1,lle2
21754,0,Tropicana Field,0,-0.1441700132202385,-1.4790269853217983,NYY,1.502602537824722,0.5068727858285621,0.5984848484848485,-0.7649071780096691,TBR,1.265768247421596,0.6690633087193164,0.5615384615384615,1.5114862278782928,-0.7276857833192146,-1.5151941458939897,-0.7054448817350786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,regular,2022,-1.9713938867666168,18,0,1,0,0,https://www.baseball-reference.com/boxes/TBA/TBA202209030.shtml,2022-09-03 18:10:00,12525.2,0.009637600115965471,-0.006985576234824382
31655,0,Guaranteed Rate Field,1,0.1389551567881363,1.292847631885225,MIN,1.027303390555199,0.9146815987353628,0.5153846153846153,-0.7649071780096691,CHW,0.9886386443386156,1.0362723441450696,0.5,1.119145715585789,-0.2406566794449572,-1.5151941458939897,-0.7054448817350786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,-1.1105452508486513,18,0,1,0,0,https://www.baseball-reference.com/boxes/CHA/CHA202209030.shtml,2022-09-03 18:15:00,23297.0,0.009411819337350316,-0.00019545703339840902
47816,0,Busch Stadium III,1,0.3277052701270529,-0.6870628089769346,CHC,0.5916125055581363,1.444833055514204,0.4242424242424242,-0.3786444784385669,STL,1.4241280206118707,0.5874613008469267,0.5833333333333334,0.7268052032932852,-0.2406566794449572,-1.9475228711019807,-0.3217994292534983,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,1.6608288029011082,18,0,1,0,0,https://www.baseball-reference.com/boxes/SLN/SLN202209030.shtml,2022-09-03 18:15:00,42370.8,0.007825739073120019,0.004204650777731245
23568,0,PNC Park,1,0.7052054968048862,-0.6870628089769346,TOR,1.1857364396450398,0.7515580735726426,0.5461538461538461,0.3938809207036373,PIT,0.3156096082799488,1.6890884071241867,0.3740458015267175,-0.8425568458767296,-0.7276857833192146,-1.0828654206859984,-1.4727357866982391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,-1.4981412546138186,18,0,1,0,0,https://www.baseball-reference.com/boxes/PIT/PIT202209030.shtml,2022-09-03 18:35:00,19232.6,0.007968776627147355,0.0014208502932352735
30853,0,Oriole Park at Camden Yards,1,0.8939556101438028,-0.0930896767182867,OAK,0.3143546696509146,1.7710801058396446,0.3684210526315789,-1.1511698775807713,BAL,1.14699841752889,0.8322673244640957,0.5343511450381679,1.119145715585789,-1.7017439910677297,-1.9475228711019807,-2.2400266916614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,regular,2022,-1.7638318890761924,19,0,1,0,0,https://www.baseball-reference.com/boxes/BAL/BAL202209030.shtml,2022-09-03 19:05:00,17094.2,0.008364510557042975,4.562455653284184e-06
33509,0,Citi Field,1,0.1389551567881363,0.3028924114541451,WSN,0.1559216205610736,1.893422749711685,0.3409090909090909,-0.3786444784385669,NYM,1.7408475669924195,0.301854273293563,0.6390977443609023,1.119145715585789,-0.2406566794449572,-0.2182079702700156,-0.7054448817350786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,0.0609309396493819,19,0,1,0,0,https://www.baseball-reference.com/boxes/NYN/NYN202209030.shtml,2022-09-03 19:10:00,32576.8,0.007652318794434317,-0.0018157130731063916
26254,0,Progressive Field,1,0.7052054968048862,-0.2910807208045027,SEA,1.3045612264624205,0.7107771922819625,0.5606060606060606,1.938931718988046,CLE,1.067818530933753,0.8730683284002905,0.5230769230769231,-1.2348973581692333,-0.2406566794449572,-1.9475228711019807,-1.089090334216659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,-1.0356102453905314,19,0,1,0,0,https://www.baseball-reference.com/boxes/CLE/CLE202209030.shtml,2022-09-03 19:15:00,22352.2,0.00996004534656839,-0.0038009484632064456
42405,0,Truist Park,1,0.9883306668132612,1.4908386759714407,MIA,0.552004243285676,1.444833055514204,0.4198473282442748,-1.923695276722976,ATL,1.6220777370997137,0.4242572851021475,0.6165413533834586,1.119145715585789,-1.7017439910677297,-0.2182079702700156,-1.4727357866982391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,0.3497655554418811,19,0,1,0,0,https://www.baseball-reference.com/boxes/ATL/ATL202209030.shtml,2022-09-03 19:20:00,33491.4,0.010348092516314944,0.002059873153073259
14903,0,PNC Park,1,0.1389551567881363,-0.6870628089769346,TOR,1.2253447019175,0.7515580735726426,0.549618320610687,0.7801436202747395,PIT,0.3156096082799488,1.7298894110603815,0.3712121212121212,-1.2348973581692333,-0.7276857833192146,-1.0828654206859984,-2.2400266916614,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,regular,2022,-1.4981412546138186,12,0,0,0,1,https://www.baseball-reference.com/boxes/PIT/PIT202209040.shtml,2022-09-04 12:05:00,17491.6,0.007837847521195783,0.001842383138406406
41189,0,Oracle Park,1,0.3277052701270529,-0.2910807208045027,PHI,1.2649529641899604,0.7923389548633226,0.5488721804511278,-0.7649071780096691,SFG,0.8698688144459097,1.1178743520174592,0.4809160305343511,0.7268052032932852,-1.214714887193472,-1.5151941458939897,0.0618460232280819,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,0.4336890538430954,13,0,0,0,1,https://www.baseball-reference.com/boxes/SFN/SFN202209040.shtml,2022-09-04 13:05:00,36217.2,-0.00046524108372969714,0.006829582921613686
28179,0,Angel Stadium of Anaheim,1,2.6870816868635106,-0.4890717648907186,HOU,1.740252111459483,0.3029683793751617,0.6390977443609023,-0.3786444784385669,LAA,0.6719190979580666,1.403481379570823,0.4360902255639097,0.3344646910007815,-1.214714887193472,-1.9475228711019807,-1.4727357866982391,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,0.93439024078442,13,0,0,0,1,https://www.baseball-reference.com/boxes/ANA/ANA202209040.shtml,2022-09-04 13:07:00,34675.6,0.0082529128778512,-0.00033743820630005486
32305,0,Guaranteed Rate Field,1,-0.2385450698896968,-0.6870628089769346,MIN,1.027303390555199,0.955462480026043,0.5114503816793893,-1.1511698775807713,CHW,1.0282285876361843,1.0362723441450696,0.5037593984962406,1.5114862278782928,0.7334015283035576,-1.5151941458939897,-0.3217994292534983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,regular,2022,-1.1105452508486513,13,0,0,0,1,https://www.baseball-reference.com/boxes/CHA/CHA202209040.shtml,2022-09-04 13:10:00,21952.2,0.008878795240267663,-0.0007624083975288007
20274,0,Chase Field,0,0.044580100118678,-1.4790269853217983,MIL,1.1461281773725795,0.8739007174446828,0.5303030303030303,0.3938809207036373,ARI,0.8698688144459097,1.1586753559536542,0.4772727272727273,-0.4502163335842259,-1.7017439910677297,-1.9475228711019807,-1.4727357866982391,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,regular,2022,-0.4751909983918569,13,0,0,0,1,https://www.baseball-reference.com/boxes/ARI/ARI202209040.shtml,2022-09-04 13:10:00,28461.6,0.009135604016428924,0.0019571517995172027
46642,0,Busch Stadium III,1,-0.0497949565507802,-0.2910807208045027,CHC,0.5916125055581363,1.485613936804884,0.4210526315789473,-0.7649071780096691,STL,1.463717963909439,0.5874613008469267,0.5864661654135338,1.119145715585789,-1.214714887193472,-1.9475228711019807,-0.3217994292534983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,1.6608288029011082,13,0,0,0,1,https://www.baseball-reference.com/boxes/SLN/SLN202209040.shtml,2022-09-04 13:15:00,40658.6,0.008117838460793303,0.0002951020660102041
42360,0,Truist Park,1,0.6108304401354279,-0.2910807208045027,MIA,0.552004243285676,1.485613936804884,0.4166666666666667,-2.309957976294078,ATL,1.6616676803972823,0.4242572851021475,0.6194029850746269,1.5114862278782928,-0.2406566794449572,-0.650536695478007,-1.85638123917982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,0.3497655554418811,13,0,0,0,1,https://www.baseball-reference.com/boxes/ATL/ATL202209040.shtml,2022-09-04 13:35:00,30002.2,0.01035153637885995,0.0020525875778305545
19883,0,Oriole Park at Camden Yards,1,1.4602059501605529,-0.6870628089769346,OAK,0.3143546696509146,1.8118609871303248,0.3656716417910448,-1.537432577151873,BAL,1.186588360826459,0.8322673244640957,0.5378787878787878,1.5114862278782928,-1.7017439910677297,-2.3798515963099725,-2.2400266916614,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,-1.7638318890761924,13,0,0,0,1,https://www.baseball-reference.com/boxes/BAL/BAL202209040.shtml,2022-09-04 13:35:00,17087.8,0.008364510557042975,4.562455653284184e-06
32422,0,Fenway Park,1,0.7995805534743445,0.1049013673679291,TEX,0.6708290301030567,1.3632712929328437,0.4393939393939394,-2.69622067586518,BOS,0.9886386443386156,1.1178743520174592,0.4925373134328358,1.5114862278782928,-2.188773094941987,-0.650536695478007,-0.7054448817350786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,0.7636367337232064,13,0,0,0,1,https://www.baseball-reference.com/boxes/BOS/BOS202209040.shtml,2022-09-04 13:35:00,35389.2,0.0063554413233605795,0.0018207701197529413
25025,0,Tropicana Field,0,-0.1441700132202385,-1.4790269853217983,NYY,1.502602537824722,0.5476536671192421,0.5939849624060151,-1.1511698775807713,TBR,1.3053581907191647,0.6690633087193164,0.5648854961832062,1.9038267401707964,-0.7276857833192146,-1.5151941458939897,-1.089090334216659,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,regular,2022,-1.9713938867666168,13,0,0,0,1,https://www.baseball-reference.com/boxes/TBA/TBA202209040.shtml,2022-09-04 13:40:00,13462.4,0.010024430056539434,-0.006889406097898857
31711,0,Citi Field,1,1.082705723482719,-0.0930896767182867,WSN,0.1955298828335338,1.893422749711685,0.3458646616541353,0.3938809207036373,NYM,1.7408475669924195,0.3426552772297579,0.6343283582089553,-0.4502163335842259,-0.2406566794449572,-0.2182079702700156,-1.4727357866982391,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,0.0609309396493819,13,0,0,0,1,https://www.baseball-reference.com/boxes/NYN/NYN202209040.shtml,2022-09-04 13:40:00,31850.8,0.007987572886229291,-0.0009324935069613956
15206,0,Comerica Park,1,-0.4272951832286135,-0.0930896767182867,KCR,0.5123959810132158,1.6079565806769245,0.4029850746268656,0.3938809207036373,DET,0.3947894948750861,1.6890884071241867,0.3834586466165413,-0.4502163335842259,-0.7276857833192146,-2.3798515963099725,-1.4727357866982391,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,regular,2022,-1.452464770887793,13,0,0,0,1,https://www.baseball-reference.com/boxes/DET/DET202209040.shtml,2022-09-04 13:40:00,17654.4,0.008364770826637178,4.6206017409502586e-06
17809,0,Progressive Field,1,0.044580100118678,-0.8850538530631505,SEA,1.3441694887348807,0.7107771922819625,0.5639097744360902,2.325194418559148,CLE,1.067818530933753,0.9138693323364852,0.5190839694656488,-1.6272378704617372,0.2463724244293002,-1.5151941458939897,-1.85638123917982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,-1.0356102453905314,14,1,0,0,0,https://www.baseball-reference.com/boxes/CLE/CLE202209040.shtml,2022-09-04 14:40:00,23711.2,0.00836481381992047,4.630206744252523e-06
23060,0,Great American Ball Park,1,0.6108304401354279,-0.2910807208045027,COL,0.6312207678305966,1.485613936804884,0.4253731343283582,0.3938809207036373,CIN,0.4343794381726547,1.5666853953156024,0.3969465648854962,-0.4502163335842259,-1.214714887193472,-1.5151941458939897,-1.85638123917982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,-0.9936536630512128,15,1,0,0,0,https://www.baseball-reference.com/boxes/CIN/CIN202209042.shtml,2022-09-04 15:54:00,28552.6,0.007621697036013655,0.0011283340454451404
48522,0,Dodger Stadium,1,2.498331573524594,-0.0930896767182867,SDP,1.3045612264624205,0.7923389548633226,0.5522388059701493,-0.3786444784385669,LAD,1.9783872267778315,0.0162472457401993,0.6893939393939394,0.3344646910007815,-0.2406566794449572,-0.2182079702700156,1.2127823806728228,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,2.4452943334903248,16,1,0,0,0,https://www.baseball-reference.com/boxes/LAN/LAN202209040.shtml,2022-09-04 16:08:00,51162.4,0.006550081649783513,0.0026067786163820475
38446,0,Yankee Stadium III,1,0.8939556101438028,-0.4890717648907186,MIN,1.0669116528276592,0.955462480026043,0.5151515151515151,0.3938809207036373,NYY,1.5428978505045765,0.5466602969107319,0.5970149253731343,0.3344646910007815,0.2463724244293002,-1.0828654206859984,-0.7054448817350786,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,1.5141799502318507,13,0,0,0,1,https://www.baseball-reference.com/boxes/NYA/NYA202209050.shtml,2022-09-05 13:05:00,46583.6,0.0131116529384535,-0.011746581220553262
32627,0,Coors Field,1,1.932081233507844,-0.4890717648907186,MIL,1.1461281773725795,0.9146815987353628,0.5263157894736842,-0.3786444784385669,COL,0.6323291546604979,1.5258843913794071,0.4222222222222222,-0.4502163335842259,-0.2406566794449572,-1.5151941458939897,-1.089090334216659,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,0.8871110072415102,14,1,0,0,0,https://www.baseball-reference.com/boxes/COL/COL202209050.shtml,2022-09-05 14:10:00,35492.0,0.008083763966785177,0.002074494538247869
45779,0,Busch Stadium III,1,0.3277052701270529,0.1049013673679291,WSN,0.2351381451059941,1.893422749711685,0.3507462686567164,0.7801436202747395,STL,1.503307907207008,0.5874613008469267,0.5895522388059702,1.5114862278782928,-1.214714887193472,-1.9475228711019807,-0.3217994292534983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,regular,2022,1.6608288029011082,15,1,0,0,0,https://www.baseball-reference.com/boxes/SLN/SLN202209050.shtml,2022-09-05 15:15:00,40042.0,0.007820877792263304,0.0042660669802712875
37713,0,Petco Park,1,1.271455836821636,0.1049013673679291,ARI,0.9084786037378182,1.1593668864794433,0.4812030075187969,0.3938809207036373,SDP,1.3053581907191647,0.8322673244640957,0.5481481481481482,-0.8425568458767296,-0.7276857833192146,-0.650536695478007,-1.4727357866982391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,-0.0608322252201233,15,1,0,0,0,https://www.baseball-reference.com/boxes/SDN/SDN202209050.shtml,2022-09-05 15:40:00,32565.6,0.008595214542259356,-0.000910536262583281
37109,0,T-Mobile Park,1,-0.3329201265591552,-1.0830448971493665,CHW,1.027303390555199,1.0778051238980833,0.5,-0.3786444784385669,SEA,1.384538077314302,0.7098643126555112,0.5671641791044776,2.688507764755804,1.2204306321778151,-0.650536695478007,-0.3217994292534983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,-1.0221882878104152,15,1,0,0,0,https://www.baseball-reference.com/boxes/SEA/SEA202209050.shtml,2022-09-05 15:40:00,24111.0,0.010227385429774315,-0.0030631715019627686
12264,0,Tropicana Field,0,-0.1441700132202385,-1.4790269853217983,BOS,1.027303390555199,1.1185860051887633,0.4962962962962963,1.938931718988046,TBR,1.3053581907191647,0.7098643126555112,0.5606060606060606,-0.4502163335842259,-0.2406566794449572,-1.0828654206859984,-1.4727357866982391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,regular,2022,-1.9713938867666168,16,1,0,0,0,https://www.baseball-reference.com/boxes/TBA/TBA202209050.shtml,2022-09-05 16:10:00,13406.0,0.005587996766736743,0.0018218515364638627
25451,0,Oriole Park at Camden Yards,1,0.8939556101438028,-1.2810359412355825,TOR,1.3045612264624205,0.7515580735726426,0.556390977443609,1.5526690194169437,BAL,1.186588360826459,0.9138693323364852,0.5298507462686567,-0.8425568458767296,-1.214714887193472,-0.2182079702700156,-1.85638123917982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,regular,2022,-1.7638318890761924,17,0,1,0,0,https://www.baseball-reference.com/boxes/BAL/BAL202209052.shtml,2022-09-05 17:09:00,18379.0,0.00711300319572,0.0035937209351837437
35162,0,Minute Maid Park,1,-0.0497949565507802,-1.4790269853217983,TEX,0.6708290301030567,1.404052174223524,0.4360902255639097,-3.082483375436282,HOU,1.7804375102899883,0.301854273293563,0.6417910447761194,0.3344646910007815,-0.2406566794449572,-1.0828654206859984,-1.089090334216659,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,regular,2022,0.6713034146551784,18,0,1,0,0,https://www.baseball-reference.com/boxes/HOU/HOU202209050.shtml,2022-09-05 18:10:00,39395.8,0.009153628982179156,-0.002291286845968532
19518,0,Angel Stadium of Anaheim,1,1.7433311201689277,-0.0930896767182867,DET,0.3935711941958351,1.7302992245489646,0.3805970149253731,-0.7649071780096691,LAA,0.6719190979580666,1.4442823835070178,0.4328358208955223,-0.4502163335842259,-1.214714887193472,-2.3798515963099725,-1.4727357866982391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,0.93439024078442,18,0,1,0,0,https://www.baseball-reference.com/boxes/ANA/ANA202209050.shtml,2022-09-05 18:38:00,35854.0,0.007380005371484128,0.002114669314575901
51887,0,Dodger Stadium,1,1.554581006830011,-0.6870628089769346,SFG,0.9084786037378182,1.1185860051887633,0.4848484848484848,1.1664063198458416,LAD,2.0179771700754,0.0162472457401993,0.6917293233082706,0.7268052032932852,-1.7017439910677297,-1.0828654206859984,0.0618460232280819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,2.4452943334903248,19,0,1,0,0,https://www.baseball-reference.com/boxes/LAN/LAN202209050.shtml,2022-09-05 19:10:00,49467.0,0.007895862611537467,0.0022083910360725023
11511,0,Kauffman Stadium,1,0.2333302134575946,-0.6870628089769346,CLE,1.0669116528276592,0.955462480026043,0.5151515151515151,-1.923695276722976,KCR,0.5531492680653606,1.6074863992517971,0.4074074074074074,0.7268052032932852,-2.188773094941987,-2.3798515963099725,-1.4727357866982391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,-1.4874749377072287,19,0,1,0,0,https://www.baseball-reference.com/boxes/KCA/KCA202209050.shtml,2022-09-05 19:10:00,21377.2,0.008361489560602234,3.887543444496161e-06
8817,0,PNC Park,1,0.1389551567881363,-0.0930896767182867,NYM,1.740252111459483,0.3845301419565218,0.6296296296296297,-0.7649071780096691,PIT,0.3156096082799488,1.7706904149965763,0.3684210526315789,-1.6272378704617372,-0.7276857833192146,0.2141207549379757,-1.4727357866982391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,-1.4981412546138186,18,0,1,0,0,https://www.baseball-reference.com/boxes/PIT/PIT202209060.shtml,2022-09-06 18:35:00,16955.4,0.008543532435684537,-0.00024023830612523777
20002,0,Angel Stadium of Anaheim,1,1.271455836821636,0.1049013673679291,DET,0.3935711941958351,1.7710801058396446,0.3777777777777777,-1.1511698775807713,LAA,0.7115090412556352,1.4442823835070178,0.437037037037037,0.3344646910007815,0.2463724244293002,-1.9475228711019807,-1.4727357866982391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,0.93439024078442,18,0,1,0,0,https://www.baseball-reference.com/boxes/ANA/ANA202209060.shtml,2022-09-06 18:38:00,36227.6,0.007529997335454754,0.0027918597820895666
6062,0,RingCentral Coliseum,1,1.1770807801521777,0.3028924114541451,ATL,1.700643849187023,0.4253110232472019,0.6222222222222222,1.938931718988046,OAK,0.3551995515775174,1.811491418932771,0.3703703703703703,0.3344646910007815,-1.7017439910677297,-0.650536695478007,-1.4727357866982391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,-1.2133747208165873,18,0,1,0,0,https://www.baseball-reference.com/boxes/OAK/OAK202209060.shtml,2022-09-06 18:40:00,18588.2,0.008871831225065416,-0.00029813535077620343
17958,0,T-Mobile Park,1,0.044580100118678,-1.0830448971493665,CHW,1.0669116528276592,1.0778051238980833,0.5037037037037037,0.3938809207036373,SEA,1.384538077314302,0.750665316591706,0.562962962962963,-0.4502163335842259,1.2204306321778151,-1.5151941458939897,-0.3217994292534983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,-1.0221882878104152,18,0,1,0,0,https://www.baseball-reference.com/boxes/SEA/SEA202209060.shtml,2022-09-06 18:40:00,23286.0,0.008870229031991054,-0.0007704848457117944
27600,0,Wrigley Field,1,-0.2385450698896968,-0.0930896767182867,CIN,0.4727877187407555,1.5671756993862442,0.4015151515151515,0.3938809207036373,CHC,0.5927392113629293,1.5258843913794071,0.417910447761194,-1.2348973581692333,-0.7276857833192146,-1.9475228711019807,-2.2400266916614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,1.0485112689945344,18,0,1,0,0,https://www.baseball-reference.com/boxes/CHN/CHN202209060.shtml,2022-09-06 18:40:00,39992.4,0.008363269906927871,4.285285541145575e-06
22329,0,Coors Field,1,2.0264562901773027,-0.6870628089769346,MIL,1.1857364396450398,0.9146815987353628,0.5298507462686567,0.3938809207036373,COL,0.6323291546604979,1.5666853953156024,0.4191176470588235,-0.8425568458767296,-0.2406566794449572,-1.5151941458939897,-1.4727357866982391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,0.8871110072415102,18,0,1,0,0,https://www.baseball-reference.com/boxes/COL/COL202209060.shtml,2022-09-06 18:40:00,35089.6,0.008766885811979947,0.0015325994597705868
8069,0,Tropicana Field,0,-0.1441700132202385,-1.4790269853217983,BOS,1.027303390555199,1.1593668864794433,0.4926470588235294,-0.3786444784385669,TBR,1.3449481340167333,0.7098643126555112,0.5639097744360902,0.3344646910007815,-1.214714887193472,-1.5151941458939897,-1.089090334216659,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,regular,2022,-1.9713938867666168,18,0,1,0,0,https://www.baseball-reference.com/boxes/TBA/TBA202209060.shtml,2022-09-06 18:40:00,12837.2,0.005587996766736743,0.0018218515364638627
31380,0,Petco Park,1,0.5164553834659695,-0.2910807208045027,ARI,0.9480868660102784,1.1593668864794433,0.4850746268656716,0.7801436202747395,SDP,1.3053581907191647,0.8730683284002905,0.5441176470588235,-1.2348973581692333,-0.2406566794449572,-1.0828654206859984,-0.7054448817350786,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,-0.0608322252201233,18,0,1,0,0,https://www.baseball-reference.com/boxes/SDN/SDN202209060.shtml,2022-09-06 18:40:00,31493.6,0.006533623131404345,0.0014169165965181656
